ID,MatchID,EventType,MinuteRenormalized,TweetCountPercentage,EventProportion
5_85.0,5,1,0.6589147286821705,0.3234805712387911,0.09109109109109109
5_86.0,5,0,0.6666666666666666,0.3367651942876121,0.068334937439846
5_87.0,5,0,0.6744186046511628,0.2783128528727997,0.06373117033603708
5_88.0,5,0,0.6821705426356589,0.2796413151776818,0.05190311418685121
5_89.0,5,0,0.689922480620155,0.3331119229491863,0.061284046692607
5_90.0,5,1,0.6976744186046512,0.45034872135503157,0.08182476466328747
5_91.0,5,0,0.7054263565891473,0.36034540019926936,0.07117117117117117
5_92.0,5,0,0.7131782945736435,0.32680172700099636,0.036669970267591674
5_93.0,5,0,0.7209302325581395,0.37263367651942875,0.05143853530950305
5_94.0,5,1,0.7286821705426356,0.3583527067419462,0.05253623188405797
5_95.0,5,0,0.7364341085271318,0.32547326469611426,0.06467661691542288
5_96.0,5,1,0.7441860465116279,0.3264696114247758,0.054563492063492064
5_97.0,5,1,0.751937984496124,0.37960810362005976,0.07191780821917808
5_98.0,5,1,0.7596899224806202,0.3799402191962803,0.06672369546621043
5_99.0,5,0,0.7674418604651163,0.3723015609432082,0.07591623036649214
5_100.0,5,0,0.7751937984496124,0.37761541016273664,0.08003442340791739
5_101.0,5,1,0.7829457364341085,0.39256061109266027,0.08616404308202154
5_102.0,5,0,0.7906976744186046,0.3756227167054135,0.06401384083044982
5_103.0,5,1,0.7984496124031008,0.44237794752573895,0.058953574060427415
5_104.0,5,0,0.8062015503875969,0.4081700431750249,0.06299840510366826
5_105.0,5,0,0.813953488372093,0.4204583194951843,0.06429124709527498
5_106.0,5,0,0.8217054263565892,0.6506144138160079,0.06955645161290322
5_107.0,5,0,0.8294573643410853,0.5088010627698439,0.08028259473346179
5_108.0,5,0,0.8372093023255814,0.3855861839920292,0.08263069139966273
5_109.0,5,1,0.8449612403100775,0.36366655596147457,0.08214285714285714
5_110.0,5,1,0.8527131782945736,0.45068083693125205,0.08031837916063676
5_111.0,5,1,0.8604651162790697,0.7236798405845234,0.061252268602540835
5_112.0,5,0,0.8682170542635659,0.6406509465293923,0.0752302968270215
5_113.0,5,0,0.875968992248062,0.5147791431418134,0.07301587301587302
5_114.0,5,1,0.8837209302325582,0.6167386250415144,0.06854410201912858
5_115.0,5,1,0.8914728682170543,0.5825307206908004,0.0629567172568859
5_116.0,5,0,0.8992248062015504,0.530388575224178,0.058569667077681874
5_117.0,5,0,0.9069767441860465,0.5433410826967785,0.0728476821192053
5_118.0,5,0,0.9147286821705426,0.6134174692793092,0.04861111111111111
5_119.0,5,0,0.9224806201550387,0.6200597808037197,0.04809725158562368
5_120.0,5,1,0.9302325581395349,0.8395881766854866,0.03681942812377595
5_121.0,5,1,0.937984496124031,0.7565592826303553,0.04038211029092488
5_122.0,5,0,0.9457364341085271,0.7622052474261043,0.02413793103448276
5_123.0,5,0,0.9534883720930233,0.6981069412155431,0.02773859896567936
5_124.0,5,1,0.9612403100775194,0.9415476585851876,0.02027972027972028
5_125.0,5,1,0.9689922480620154,1.0,0.012516469038208168
5_126.0,5,1,0.9767441860465116,0.8754566589173032,0.016535137166478767
5_127.0,5,1,0.9844961240310077,0.7701760212553969,0.021331058020477817
5_128.0,5,1,0.9922480620155039,0.6971105944868814,0.019303201506591337
5_129.0,5,1,1.0,0.5958153437396214,0.02583837273227048
5_130.0,5,1,1.0077519379844961,0.0,0.0
7_0.0,7,0,0.0,0.03970354685018528,0.0
7_1.0,7,0,0.007751937984496124,0.0513499205929063,0.020202020202020204
7_2.0,7,1,0.015503875968992248,0.06405505558496559,0.008130081300813009
7_3.0,7,1,0.023255813953488372,0.12493382742191636,0.008403361344537815
7_4.0,7,1,0.031007751937984496,0.1355214399152991,0.01937984496124031
7_5.0,7,1,0.03875968992248062,0.13022763366860773,0.012096774193548387
7_6.0,7,1,0.046511627906976744,0.12016940179989412,0.013100436681222707
7_7.0,7,1,0.05426356589147287,0.16728427739544732,0.025157232704402517
7_8.0,7,0,0.06201550387596899,0.1598729486500794,0.02631578947368421
7_9.0,7,1,0.06976744186046512,0.15881418740074113,0.019867549668874173
7_10.0,7,1,0.07751937984496124,0.235574377977766,0.006711409395973154
7_11.0,7,1,0.08527131782945736,0.15616728427739546,0.010101010101010102
7_12.0,7,1,0.09302325581395349,0.1127580730545262,0.009302325581395349
7_13.0,7,0,0.10077519379844961,0.09158284806776072,0.005714285714285714
7_14.0,7,0,0.10852713178294573,0.07834833245103229,0.013333333333333334
7_15.0,7,0,0.11627906976744186,0.07358390682901006,0.02127659574468085
7_16.0,7,0,0.12403100775193798,0.06776071995764955,0.015384615384615385
7_17.0,7,0,0.13178294573643412,0.05399682371625199,0.019230769230769232
7_18.0,7,0,0.13953488372093023,0.0614081524616199,0.01694915254237288
7_19.0,7,0,0.14728682170542637,0.06246691371095818,0.03333333333333333
7_20.0,7,0,0.15503875968992248,0.05293806246691371,0.00980392156862745
7_21.0,7,0,0.16279069767441862,0.06881948120698782,0.03787878787878788
7_22.0,7,1,0.17054263565891473,0.05452620434092112,0.0
7_23.0,7,0,0.17829457364341086,0.06881948120698782,0.015151515151515152
7_24.0,7,0,0.18604651162790697,0.06934886183165696,0.015037593984962405
7_25.0,7,0,0.1937984496124031,0.0614081524616199,0.01694915254237288
7_26.0,7,0,0.20155038759689922,0.057173107464266806,0.00909090909090909
7_27.0,7,1,0.20930232558139536,0.0614081524616199,0.0423728813559322
7_28.0,7,0,0.21705426356589147,0.06670195870831128,0.0234375
7_29.0,7,0,0.2248062015503876,0.065643197458973,0.023809523809523808
7_30.0,7,0,0.23255813953488372,0.04552673372154579,0.022727272727272728
7_31.0,7,0,0.24031007751937986,0.05082053996823716,0.04081632653061224
7_32.0,7,0,0.24806201550387597,0.0513499205929063,0.050505050505050504
7_33.0,7,0,0.2558139534883721,0.0614081524616199,0.06779661016949153
7_34.0,7,0,0.26356589147286824,0.04129168872419269,0.075
7_35.0,7,1,0.2713178294573643,0.06087877183695077,0.1623931623931624
7_36.0,7,0,0.27906976744186046,0.0555849655902594,0.11214953271028037
7_37.0,7,0,0.2868217054263566,0.03811540497617787,0.08108108108108109
7_38.0,7,0,0.29457364341085274,0.04976177871889889,0.010416666666666666
7_39.0,7,0,0.3023255813953488,0.04446797247220752,0.023255813953488372
7_40.0,7,0,0.31007751937984496,0.039174166225516144,0.013157894736842105
7_41.0,7,0,0.3178294573643411,0.05082053996823716,0.07142857142857142
7_42.0,7,0,0.32558139534883723,0.056114346214928536,0.07407407407407407
7_43.0,7,0,0.3333333333333333,0.07517204870301747,0.09027777777777778
7_44.0,7,0,0.34108527131782945,0.06034939121228163,0.0603448275862069
7_45.0,7,1,0.3488372093023256,0.08523028057173107,0.049079754601226995
7_46.0,7,1,0.35658914728682173,0.0555849655902594,0.08411214953271028
7_47.0,7,1,0.3643410852713178,0.05293806246691371,0.11764705882352941
7_48.0,7,1,0.37209302325581395,0.0513499205929063,0.0707070707070707
7_49.0,7,1,0.3798449612403101,0.09211222869242985,0.09659090909090909
7_50.0,7,1,0.3875968992248062,0.17204870301746955,0.11009174311926606
7_51.0,7,1,0.3953488372093023,0.07305452620434093,0.07142857142857142
7_52.0,7,1,0.40310077519379844,0.08258337744838538,0.10126582278481013
7_53.0,7,0,0.4108527131782946,0.05664372683959767,0.10091743119266056
7_54.0,7,1,0.4186046511627907,0.07623080995235575,0.0958904109589041
7_55.0,7,0,0.4263565891472868,0.06511381683430387,0.056
7_56.0,7,1,0.43410852713178294,0.10481736368448914,0.165
7_57.0,7,1,0.4418604651162791,0.1254632080465855,0.21338912133891214
7_58.0,7,1,0.4496124031007752,0.08258337744838538,0.10759493670886076
7_59.0,7,1,0.4573643410852713,0.057173107464266806,0.11818181818181818
7_60.0,7,1,0.46511627906976744,0.04182106934886183,0.09876543209876543
7_61.0,7,1,0.4728682170542636,0.035468501852832186,0.057971014492753624
7_62.0,7,1,0.4806201550387597,0.028057173107464268,0.14545454545454545
7_63.0,7,1,0.4883720930232558,0.026469031233456855,0.07692307692307693
7_64.0,7,1,0.49612403100775193,0.02223398623610376,0.045454545454545456
7_65.0,7,0,0.5038759689922481,0.02752779248279513,0.05555555555555555
7_66.0,7,0,0.5116279069767442,0.02752779248279513,0.12962962962962962
7_67.0,7,0,0.5193798449612403,0.02752779248279513,0.09259259259259259
7_68.0,7,0,0.5271317829457365,0.02382212811011117,0.14893617021276595
7_69.0,7,0,0.5348837209302325,0.012175754367390153,0.04
7_70.0,7,0,0.5426356589147286,0.020645844362096346,0.07317073170731707
7_71.0,7,0,0.5503875968992248,0.026998411858125994,0.07547169811320754
7_72.0,7,1,0.5581395348837209,0.035468501852832186,0.08695652173913043
7_73.0,7,1,0.5658914728682171,0.07040762308099524,0.044444444444444446
7_74.0,7,1,0.5736434108527132,0.03970354685018528,0.012987012987012988
7_75.0,7,1,0.5813953488372093,0.04182106934886183,0.07407407407407407
7_76.0,7,0,0.5891472868217055,0.03070407623080995,0.016666666666666666
7_77.0,7,1,0.5968992248062015,0.03388035997882478,0.06060606060606061
7_78.0,7,1,0.6046511627906976,0.04023292747485442,0.07692307692307693
7_79.0,7,0,0.6124031007751938,0.023292747485442033,0.06521739130434782
7_80.0,7,0,0.6201550387596899,0.030174695606140816,0.0847457627118644
7_81.0,7,0,0.627906976744186,0.03229221810481736,0.09523809523809523
7_82.0,7,0,0.6356589147286822,0.03123345685547909,0.06557377049180328
7_83.0,7,0,0.6434108527131783,0.03440974060349391,0.05970149253731343
7_84.0,7,1,0.6511627906976745,0.03811540497617787,0.05405405405405406
7_85.0,7,0,0.6589147286821705,0.04446797247220752,0.03488372093023256
7_86.0,7,0,0.6666666666666666,0.026469031233456855,0.07692307692307693
7_87.0,7,0,0.6744186046511628,0.03440974060349391,0.05970149253731343
7_88.0,7,0,0.6821705426356589,0.026469031233456855,0.11538461538461539
7_89.0,7,0,0.689922480620155,0.030174695606140816,0.0847457627118644
7_90.0,7,0,0.6976744186046512,0.04235044997353097,0.12195121951219512
7_91.0,7,0,0.7054263565891473,0.046585494970884066,0.23333333333333334
7_92.0,7,1,0.7131782945736435,0.0714663843303335,0.30656934306569344
7_93.0,7,1,0.7209302325581395,0.07305452620434093,0.12142857142857143
7_94.0,7,0,0.7286821705426356,0.07887771307570143,0.09271523178807947
7_95.0,7,1,0.7364341085271318,0.05664372683959767,0.05504587155963303
7_96.0,7,1,0.7441860465116279,0.0614081524616199,0.0847457627118644
7_97.0,7,1,0.751937984496124,0.08734780307040763,0.041916167664670656
7_98.0,7,1,0.7596899224806202,0.05452620434092112,0.0761904761904762
7_99.0,7,1,0.7674418604651163,0.047114875595553204,0.10989010989010989
7_100.0,7,0,0.7751937984496124,0.04182106934886183,0.1728395061728395
7_101.0,7,0,0.7829457364341085,0.04129168872419269,0.15
7_102.0,7,1,0.7906976744186046,0.04340921122286924,0.05952380952380952
7_103.0,7,1,0.7984496124031008,0.04976177871889889,0.07291666666666667
7_104.0,7,1,0.8062015503875969,0.2112228692429857,0.16957605985037408
7_105.0,7,1,0.813953488372093,0.7924827951296982,0.2161440960640427
7_106.0,7,1,0.8217054263565892,0.594494441503441,0.25333333333333335
7_107.0,7,1,0.8294573643410853,0.31868713605082055,0.2185430463576159
7_108.0,7,1,0.8372093023255814,0.1625198517734251,0.18770226537216828
7_109.0,7,1,0.8449612403100775,0.11805187930121758,0.21777777777777776
7_110.0,7,1,0.8527131782945736,0.07834833245103229,0.18
7_111.0,7,1,0.8604651162790697,0.07305452620434093,0.18571428571428572
7_112.0,7,0,0.8682170542635659,0.04605611434621493,0.10112359550561797
7_113.0,7,1,0.875968992248062,0.058231868713605084,0.14285714285714285
7_114.0,7,1,0.8837209302325582,0.04605611434621493,0.23595505617977527
7_115.0,7,1,0.8914728682170543,0.06193753308628904,0.06722689075630252
7_116.0,7,0,0.8992248062015504,0.06617257808364214,0.15748031496062992
7_117.0,7,0,0.9069767441860465,0.07252514557967178,0.10071942446043165
7_118.0,7,1,0.9147286821705426,0.06352567496029646,0.06557377049180328
7_119.0,7,1,0.9224806201550387,0.6686077289571202,0.15573122529644268
7_120.0,7,0,0.9302325581395349,1.0,0.16975145425700688
7_121.0,7,0,0.937984496124031,0.7379565907887772,0.13753581661891118
7_122.0,7,0,0.9457364341085271,0.5812599258867125,0.11
7_123.0,7,1,0.9534883720930233,0.3594494441503441,0.09985315712187959
7_124.0,7,1,0.9612403100775194,0.23504499735309686,0.11659192825112108
7_125.0,7,1,0.9689922480620154,0.1768131286394918,0.10416666666666667
7_126.0,7,1,0.9767441860465116,0.15299100052938064,0.10652920962199312
7_127.0,7,1,0.9844961240310077,0.10905240868184224,0.09615384615384616
7_128.0,7,1,0.9922480620155039,0.09793541556379036,0.11229946524064172
7_129.0,7,1,1.0,0.07252514557967178,0.11510791366906475
7_130.0,7,1,1.0077519379844961,0.0,0.0
8_0.0,8,0,0.0,0.07379518072289157,0.00980392156862745
8_1.0,8,0,0.007751937984496124,0.07680722891566265,0.009433962264150943
8_2.0,8,0,0.015503875968992248,0.13629518072289157,0.02702702702702703
8_3.0,8,0,0.023255813953488372,0.1588855421686747,0.018604651162790697
8_4.0,8,0,0.031007751937984496,0.13704819277108435,0.0
8_5.0,8,0,0.03875968992248062,0.1686746987951807,0.0043859649122807015
8_6.0,8,1,0.046511627906976744,0.19653614457831325,0.022641509433962263
8_7.0,8,1,0.05426356589147287,0.3079819277108434,0.007263922518159807
8_8.0,8,1,0.06201550387596899,0.22740963855421686,0.0196078431372549
8_9.0,8,1,0.06976744186046512,0.19879518072289157,0.029850746268656716
8_10.0,8,1,0.07751937984496124,0.3192771084337349,0.016355140186915886
8_11.0,8,1,0.08527131782945736,0.25903614457831325,0.022988505747126436
8_12.0,8,1,0.09302325581395349,0.26581325301204817,0.04201680672268908
8_13.0,8,1,0.10077519379844961,0.34262048192771083,0.0392156862745098
8_14.0,8,0,0.10852713178294573,0.21009036144578314,0.04946996466431095
8_15.0,8,1,0.11627906976744186,0.17093373493975902,0.047619047619047616
8_16.0,8,1,0.12403100775193798,0.18147590361445784,0.04081632653061224
8_17.0,8,1,0.13178294573643412,0.13328313253012047,0.03867403314917127
8_18.0,8,0,0.13953488372093023,0.11069277108433735,0.039735099337748346
8_19.0,8,0,0.14728682170542637,0.10768072289156627,0.05442176870748299
8_20.0,8,0,0.15503875968992248,0.12424698795180723,0.08284023668639054
8_21.0,8,0,0.16279069767441862,0.10316265060240964,0.12056737588652482
8_22.0,8,0,0.17054263565891473,0.1091867469879518,0.10738255033557047
8_23.0,8,0,0.17829457364341086,0.15813253012048192,0.02336448598130841
8_24.0,8,0,0.18604651162790697,0.1438253012048193,0.05128205128205128
8_25.0,8,1,0.1937984496124031,0.15436746987951808,0.03349282296650718
8_26.0,8,1,0.20155038759689922,0.32756024096385544,0.13439635535307518
8_27.0,8,1,0.20930232558139536,0.6852409638554217,0.20021881838074398
8_28.0,8,1,0.21705426356589147,0.6069277108433735,0.21851851851851853
8_29.0,8,1,0.2248062015503876,0.3365963855421687,0.25942350332594233
8_30.0,8,1,0.23255813953488372,0.29819277108433734,0.19
8_31.0,8,1,0.24031007751937986,0.32906626506024095,0.16326530612244897
8_32.0,8,1,0.24806201550387597,0.2522590361445783,0.168141592920354
8_33.0,8,1,0.2558139534883721,0.16490963855421686,0.15246636771300448
8_34.0,8,1,0.26356589147286824,0.14683734939759036,0.21105527638190955
8_35.0,8,0,0.2713178294573643,0.17846385542168675,0.15352697095435686
8_36.0,8,1,0.27906976744186046,0.7680722891566265,0.177734375
8_37.0,8,1,0.2868217054263566,0.8524096385542169,0.1875
8_38.0,8,1,0.29457364341085274,0.5316265060240963,0.14366197183098592
8_39.0,8,1,0.3023255813953488,0.38478915662650603,0.11067961165048544
8_40.0,8,1,0.31007751937984496,0.2560240963855422,0.0872093023255814
8_41.0,8,1,0.3178294573643411,0.1927710843373494,0.07307692307692308
8_42.0,8,1,0.32558139534883723,0.17093373493975902,0.1038961038961039
8_43.0,8,1,0.3333333333333333,0.1905120481927711,0.07003891050583658
8_44.0,8,1,0.34108527131782945,0.516566265060241,0.15507246376811595
8_45.0,8,1,0.3488372093023256,0.9390060240963856,0.21103117505995203
8_46.0,8,1,0.35658914728682173,0.6167168674698795,0.19319562575941676
8_47.0,8,1,0.3643410852713178,0.4036144578313253,0.19814814814814816
8_48.0,8,1,0.37209302325581395,0.25376506024096385,0.17888563049853373
8_49.0,8,1,0.3798449612403101,0.18825301204819278,0.16141732283464566
8_50.0,8,1,0.3875968992248062,0.17243975903614459,0.15021459227467812
8_51.0,8,1,0.3953488372093023,0.14156626506024098,0.1875
8_52.0,8,1,0.40310077519379844,0.11295180722891567,0.13636363636363635
8_53.0,8,1,0.4108527131782946,0.12424698795180723,0.1301775147928994
8_54.0,8,1,0.4186046511627907,0.10617469879518072,0.12413793103448276
8_55.0,8,1,0.4263565891472868,0.10466867469879518,0.1258741258741259
8_56.0,8,1,0.43410852713178294,0.48569277108433734,0.20647149460708783
8_57.0,8,1,0.4418604651162791,0.4239457831325301,0.20105820105820105
8_58.0,8,1,0.4496124031007752,0.27259036144578314,0.23770491803278687
8_59.0,8,1,0.4573643410852713,0.18298192771084337,0.17408906882591094
8_60.0,8,0,0.46511627906976744,0.13704819277108435,0.20967741935483872
8_61.0,8,1,0.4728682170542636,0.10316265060240964,0.20567375886524822
8_62.0,8,1,0.4806201550387597,0.10391566265060241,0.14084507042253522
8_63.0,8,1,0.4883720930232558,0.09487951807228916,0.19230769230769232
8_64.0,8,1,0.49612403100775193,0.07454819277108433,0.1941747572815534
8_65.0,8,0,0.5038759689922481,0.07454819277108433,0.1553398058252427
8_66.0,8,1,0.5116279069767442,0.07228915662650602,0.17
8_67.0,8,1,0.5193798449612403,0.054969879518072286,0.16883116883116883
8_68.0,8,1,0.5271317829457365,0.05120481927710843,0.20833333333333334
8_69.0,8,1,0.5348837209302325,0.05572289156626506,0.14102564102564102
8_70.0,8,0,0.5426356589147286,0.04743975903614458,0.07462686567164178
8_71.0,8,0,0.5503875968992248,0.050451807228915665,0.11267605633802817
8_72.0,8,0,0.5581395348837209,0.05572289156626506,0.23076923076923078
8_73.0,8,1,0.5658914728682171,0.12198795180722892,0.06626506024096386
8_74.0,8,1,0.5736434108527132,0.1302710843373494,0.07909604519774012
8_75.0,8,1,0.5813953488372093,0.12349397590361445,0.03571428571428571
8_76.0,8,1,0.5891472868217055,0.15436746987951808,0.10047846889952153
8_77.0,8,1,0.5968992248062015,0.11746987951807229,0.1
8_78.0,8,1,0.6046511627906976,1.0,0.17192192192192193
8_79.0,8,1,0.6124031007751938,0.7371987951807228,0.19023397761953204
8_80.0,8,1,0.6201550387596899,0.42018072289156627,0.18683274021352314
8_81.0,8,1,0.627906976744186,0.2191265060240964,0.16610169491525423
8_82.0,8,1,0.6356589147286822,0.1716867469879518,0.15948275862068967
8_83.0,8,1,0.6434108527131783,0.12876506024096385,0.19428571428571428
8_84.0,8,1,0.6511627906976745,0.10993975903614457,0.12666666666666668
8_85.0,8,1,0.6589147286821705,0.10617469879518072,0.16551724137931034
8_86.0,8,1,0.6666666666666666,0.14683734939759036,0.06532663316582915
8_87.0,8,1,0.6744186046511628,0.11897590361445783,0.09259259259259259
8_88.0,8,1,0.6821705426356589,0.08358433734939759,0.12173913043478261
8_89.0,8,0,0.689922480620155,0.060240963855421686,0.15476190476190477
8_90.0,8,0,0.6976744186046512,0.09262048192771084,0.07086614173228346
8_91.0,8,1,0.7054263565891473,0.1016566265060241,0.04316546762589928
8_92.0,8,1,0.7131782945736435,0.11219879518072289,0.0457516339869281
8_93.0,8,0,0.7209302325581395,0.08509036144578314,0.17094017094017094
8_94.0,8,1,0.7286821705426356,0.05647590361445783,0.12658227848101267
8_95.0,8,0,0.7364341085271318,0.05572289156626506,0.10256410256410256
8_96.0,8,1,0.7441860465116279,0.043674698795180725,0.0967741935483871
8_97.0,8,1,0.751937984496124,0.043674698795180725,0.04838709677419355
8_98.0,8,0,0.7596899224806202,0.04819277108433735,0.04411764705882353
8_99.0,8,1,0.7674418604651163,0.046686746987951805,0.06060606060606061
8_100.0,8,1,0.7751937984496124,0.11897590361445783,0.04938271604938271
8_101.0,8,0,0.7829457364341085,0.08659638554216867,0.10084033613445378
8_102.0,8,0,0.7906976744186046,0.07078313253012049,0.09183673469387756
8_103.0,8,0,0.7984496124031008,0.07003012048192771,0.07216494845360824
8_104.0,8,1,0.8062015503875969,0.09262048192771084,0.2125984251968504
8_105.0,8,1,0.813953488372093,0.11069277108433735,0.1986754966887417
8_106.0,8,1,0.8217054263565892,0.0858433734939759,0.1694915254237288
8_107.0,8,1,0.8294573643410853,0.07153614457831325,0.21212121212121213
8_108.0,8,0,0.8372093023255814,0.08433734939759036,0.1896551724137931
8_109.0,8,0,0.8449612403100775,0.10316265060240964,0.1702127659574468
8_110.0,8,0,0.8527131782945736,0.12123493975903614,0.17575757575757575
8_111.0,8,1,0.8604651162790697,0.1852409638554217,0.352
8_112.0,8,1,0.8682170542635659,0.26506024096385544,0.3258426966292135
8_113.0,8,1,0.875968992248062,0.8064759036144579,0.2474418604651163
8_114.0,8,1,0.8837209302325582,0.677710843373494,0.25
8_115.0,8,1,0.8914728682170543,0.39006024096385544,0.23180076628352492
8_116.0,8,1,0.8992248062015504,0.26581325301204817,0.1792717086834734
8_117.0,8,1,0.9069767441860465,0.18825301204819278,0.23622047244094488
8_118.0,8,0,0.9147286821705426,0.13629518072289157,0.10270270270270271
8_119.0,8,1,0.9224806201550387,0.15210843373493976,0.13106796116504854
8_120.0,8,0,0.9302325581395349,0.14834337349397592,0.06467661691542288
8_121.0,8,1,0.937984496124031,0.12650602409638553,0.0755813953488372
8_122.0,8,1,0.9457364341085271,0.1822289156626506,0.07317073170731707
8_123.0,8,1,0.9534883720930233,0.6355421686746988,0.02122641509433962
8_124.0,8,1,0.9612403100775194,0.552710843373494,0.028455284552845527
8_125.0,8,1,0.9689922480620154,0.41566265060240964,0.0341726618705036
8_126.0,8,1,0.9767441860465116,0.32379518072289154,0.029953917050691243
8_127.0,8,1,0.9844961240310077,0.2507530120481928,0.03857566765578635
8_128.0,8,1,0.9922480620155039,0.18674698795180722,0.05555555555555555
8_129.0,8,1,1.0,0.15813253012048192,0.04205607476635514
8_130.0,8,1,1.0077519379844961,0.0,0.0
10_0.0,10,0,0.0,0.42881764908652187,0.01653543307086614
10_1.0,10,0,0.007751937984496124,0.532574974146846,0.01718650541056652
10_2.0,10,0,0.015503875968992248,0.5939331265081007,0.010863350485991996
10_3.0,10,0,0.023255813953488372,0.635298173043778,0.011235955056179775
10_4.0,10,0,0.031007751937984496,0.6018614270941055,0.011286681715575621
10_5.0,10,0,0.03875968992248062,0.656670113753878,0.012428793371310202
10_6.0,10,1,0.046511627906976744,0.6594277835229231,0.009798865394533264
10_7.0,10,1,0.05426356589147287,0.6804550155118925,0.011
10_8.0,10,0,0.06201550387596899,0.6521889003791796,0.0072992700729927005
10_9.0,10,1,0.06976744186046512,0.6680455015511892,0.01120162932790224
10_10.0,10,1,0.07751937984496124,0.7004481213374698,0.011661807580174927
10_11.0,10,0,0.08527131782945736,0.6490865218890038,0.010476689366160294
10_12.0,10,1,0.09302325581395349,0.6211651154774216,0.011487964989059081
10_13.0,10,0,0.10077519379844961,0.6870044812133747,0.022288261515601784
10_14.0,10,1,0.10852713178294573,0.5870389520854877,0.026026604973973393
10_15.0,10,0,0.11627906976744186,0.609100310237849,0.02063580591187953
10_16.0,10,0,0.12403100775193798,0.5642881764908653,0.021046301864101023
10_17.0,10,0,0.13178294573643412,0.5611857980006895,0.021160822249093107
10_18.0,10,0,0.13953488372093023,0.5749741468459152,0.012987012987012988
10_19.0,10,0,0.14728682170542637,0.6022061358152361,0.015228426395939087
10_20.0,10,0,0.15503875968992248,0.7025163736642537,0.01937984496124031
10_21.0,10,0,0.16279069767441862,0.6446053085143054,0.021624472573839662
10_22.0,10,0,0.17054263565891473,0.562564632885212,0.022316043425814235
10_23.0,10,0,0.17829457364341086,0.5180972078593589,0.02877697841726619
10_24.0,10,0,0.18604651162790697,0.5201654601861427,0.020846905537459284
10_25.0,10,0,0.1937984496124031,0.5287831782144088,0.025
10_26.0,10,0,0.20155038759689922,0.5025853154084798,0.026954177897574125
10_27.0,10,0,0.20930232558139536,0.5125818683212685,0.023793787177792465
10_28.0,10,0,0.21705426356589147,0.47707687004481214,0.014893617021276596
10_29.0,10,0,0.2248062015503876,0.44950017235436057,0.018796992481203006
10_30.0,10,0,0.23255813953488372,0.6204756980351603,0.03285870755750274
10_31.0,10,0,0.24031007751937986,0.8121337469837987,0.05289672544080604
10_32.0,10,0,0.24806201550387597,0.6687349189934505,0.056459816887080364
10_33.0,10,0,0.2558139534883721,0.5556704584625991,0.029914529914529916
10_34.0,10,0,0.26356589147286824,0.47707687004481214,0.05673758865248227
10_35.0,10,0,0.2713178294573643,0.5456739055498104,0.03480422622747048
10_36.0,10,0,0.27906976744186046,0.5715270596346087,0.04156769596199525
10_37.0,10,0,0.2868217054263566,0.5649775939331265,0.036036036036036036
10_38.0,10,0,0.29457364341085274,0.5287831782144088,0.06025641025641026
10_39.0,10,1,0.3023255813953488,0.5794553602206136,0.12243702401874634
10_40.0,10,0,0.31007751937984496,0.8173043778007584,0.12348769294952024
10_41.0,10,0,0.3178294573643411,0.7835229231299552,0.10134841235319704
10_42.0,10,0,0.32558139534883723,0.7001034126163392,0.095770539620807
10_43.0,10,0,0.3333333333333333,0.7225094794898311,0.1357210179076343
10_44.0,10,1,0.34108527131782945,0.6839021027231988,0.12288557213930348
10_45.0,10,0,0.3488372093023256,0.6639089968976215,0.06403688524590163
10_46.0,10,0,0.35658914728682173,0.6659772492244054,0.067926455566905
10_47.0,10,0,0.3643410852713178,0.5725611857980006,0.06224066390041494
10_48.0,10,0,0.37209302325581395,0.4874181316787315,0.05
10_49.0,10,0,0.3798449612403101,0.5260255084453637,0.055412371134020616
10_50.0,10,0,0.3875968992248062,0.7928300586004826,0.05030094582975064
10_51.0,10,0,0.3953488372093023,0.6787314719062393,0.0431077694235589
10_52.0,10,0,0.40310077519379844,0.6004825922095829,0.05373303167420815
10_53.0,10,0,0.4108527131782946,0.6749396759738021,0.06350806451612903
10_54.0,10,0,0.4186046511627907,0.5846259910375733,0.06445993031358885
10_55.0,10,0,0.4263565891472868,0.5498104102033782,0.06785934608266501
10_56.0,10,1,0.43410852713178294,0.6111685625646329,0.06058921623123958
10_57.0,10,1,0.4418604651162791,0.7462943812478455,0.11319032405294387
10_58.0,10,1,0.4496124031007752,0.6425370561875215,0.1455026455026455
10_59.0,10,1,0.4573643410852713,0.524646673560841,0.12467700258397933
10_60.0,10,0,0.46511627906976744,0.45329196828679763,0.09395973154362416
10_61.0,10,1,0.4728682170542636,0.44605308514305414,0.0803030303030303
10_62.0,10,1,0.4806201550387597,0.38986556359875907,0.09680207433016422
10_63.0,10,1,0.4883720930232558,0.39572561185798,0.08262350936967632
10_64.0,10,1,0.49612403100775193,0.3529817304377801,0.08
10_65.0,10,1,0.5038759689922481,0.3671147880041365,0.076076993583868
10_66.0,10,0,0.5116279069767442,0.3591864874181317,0.06273408239700375
10_67.0,10,0,0.5193798449612403,0.3250603240261979,0.09287925696594428
10_68.0,10,0,0.5271317829457365,0.35987590486039295,0.07289719626168224
10_69.0,10,0,0.5348837209302325,0.3223026542571527,0.07908428720083246
10_70.0,10,0,0.5426356589147286,0.3333333333333333,0.07754279959718026
10_71.0,10,0,0.5503875968992248,0.32816270251637364,0.06237218813905931
10_72.0,10,0,0.5581395348837209,0.3874526025508445,0.050434782608695654
10_73.0,10,1,0.5658914728682171,0.5029300241296105,0.04107744107744108
10_74.0,10,1,0.5736434108527132,0.5091347811099621,0.06054557551563539
